rifiuto,X_r,algoritmo,is_best,n_vehicles,F_total,F_insoddis,F_costo_fisso,F_viaggio,F_lavoro,algo_time_sec
vetro,1.5,greedy,0,2,1165.8137,378.2,330.0,103.1077,354.5061,6.533619
vetro,2.0,greedy,0,2,1628.3517,578.2,440.0,137.4769,472.6747,6.533619
vetro,2.5,greedy,0,2,2090.8896,778.2,550.0,171.8461,590.8434,6.533619
vetro,3.0,greedy,0,2,2553.4275,978.2,660.0,206.2154,709.0121,6.533619
vetro,3.5,greedy,0,2,3015.9654,1178.2,770.0,240.5846,827.1808,6.533619
vetro,4.0,greedy,0,2,3478.5033,1378.2,880.0,274.9538,945.3495,6.533619
vetro,4.5,greedy,0,2,3941.0412,1578.2,990.0,309.3231,1063.5182,6.533619
vetro,5.0,greedy,0,2,4403.5792,1778.2,1100.0,343.6923,1181.6869,6.533619
vetro,5.5,greedy,0,2,4866.1171,1978.2,1210.0,378.0615,1299.8555,6.533619
vetro,6.0,greedy,0,2,5328.655,2178.2,1320.0,412.4308,1418.0242,6.533619
indifferenziata,0.5,greedy,0,2,3669.0668,3436.0,90.0,35.2457,107.8211,6.533619
indifferenziata,1.0,greedy,0,2,2902.1336,2436.0,180.0,70.4913,215.6422,6.533619
indifferenziata,1.5,greedy,0,2,2200.0003,1500.8,270.0,105.737,323.4634,6.533619
indifferenziata,2.0,greedy,1,2,1757.0671,824.8,360.0,140.9826,431.2845,6.533619
indifferenziata,2.5,greedy,0,2,1842.1339,676.8,450.0,176.2283,539.1056,6.533619
indifferenziata,3.0,greedy,0,2,1927.2007,528.8,540.0,211.4739,646.9267,6.533619
indifferenziata,3.5,greedy,0,2,2252.2674,620.8,630.0,246.7196,754.7478,6.533619
indifferenziata,4.0,greedy,0,2,2577.3342,712.8,720.0,281.9653,862.569,6.533619
indifferenziata,4.5,greedy,0,2,3010.401,912.8,810.0,317.2109,970.3901,6.533619
indifferenziata,5.0,greedy,0,2,3443.4678,1112.8,900.0,352.4566,1078.2112,6.533619
indifferenziata,5.5,greedy,0,2,3876.5346,1312.8,990.0,387.7022,1186.0323,6.533619
indifferenziata,6.0,greedy,0,2,4309.6013,1512.8,1080.0,422.9479,1293.8535,6.533619
organico,0.5,clarke_wright,0,4,4896.6922,4545.0,240.0,23.6866,88.0056,6.566629
organico,1.0,clarke_wright,0,2,4004.7137,3545.0,240.0,46.0208,173.6929,6.566629
organico,1.5,clarke_wright,0,2,3234.5706,2545.0,360.0,69.0313,260.5393,6.566629
organico,2.0,clarke_wright,0,2,2626.4275,1707.0,480.0,92.0417,347.3858,6.566629
organico,2.5,clarke_wright,1,2,2180.2843,1031.0,600.0,115.0521,434.2322,6.566629
organico,3.0,clarke_wright,0,2,2262.1412,883.0,720.0,138.0625,521.0787,6.566629
organico,3.5,clarke_wright,0,2,2343.9981,735.0,840.0,161.073,607.9251,6.566629
organico,4.0,clarke_wright,0,2,2545.8549,707.0,960.0,184.0834,694.7715,6.566629
organico,4.5,clarke_wright,0,2,2867.7118,799.0,1080.0,207.0938,781.618,6.566629
organico,5.0,clarke_wright,0,2,3189.5687,891.0,1200.0,230.1042,868.4644,6.566629
organico,5.5,clarke_wright,0,2,3619.4255,1091.0,1320.0,253.1147,955.3109,6.566629
organico,6.0,clarke_wright,0,2,4049.2824,1291.0,1440.0,276.1251,1042.1573,6.566629
carta,0.5,clarke_wright,0,3,1438.8265,1218.0,120.0,22.594,78.2325,6.566629
carta,1.0,clarke_wright,1,2,772.5653,412.4,160.0,44.6398,155.5254,6.566629
carta,1.5,clarke_wright,0,2,804.6479,264.4,240.0,66.9598,233.2881,6.566629
carta,2.0,clarke_wright,0,2,1076.7305,356.4,320.0,89.2797,311.0509,6.566629
carta,2.5,clarke_wright,0,2,1456.8132,556.4,400.0,111.5996,388.8136,6.566629
carta,3.0,clarke_wright,0,2,1836.8958,756.4,480.0,133.9195,466.5763,6.566629
carta,3.5,clarke_wright,0,2,2216.9784,956.4,560.0,156.2394,544.339,6.566629
carta,4.0,clarke_wright,0,2,2597.0611,1156.4,640.0,178.5593,622.1017,6.566629
carta,4.5,clarke_wright,0,2,2977.1437,1356.4,720.0,200.8793,699.8644,6.566629
carta,5.0,clarke_wright,0,2,3357.2263,1556.4,800.0,223.1992,777.6272,6.566629
carta,5.5,clarke_wright,0,2,3737.309,1756.4,880.0,245.5191,855.3899,6.566629
carta,6.0,clarke_wright,0,2,4117.3916,1956.4,960.0,267.839,933.1526,6.566629
plastica,0.5,clarke_wright,0,3,2976.4265,2770.6,105.0,22.594,78.2325,6.566629
plastica,1.0,clarke_wright,0,2,2110.7653,1770.6,140.0,44.6398,155.5254,6.566629
plastica,1.5,clarke_wright,0,2,1481.7279,971.48,210.0,66.9598,233.2881,6.566629
plastica,2.0,clarke_wright,1,2,1292.6105,612.28,280.0,89.2797,311.0509,6.566629
plastica,2.5,clarke_wright,0,2,1314.6932,464.28,350.0,111.5996,388.8136,6.566629
plastica,3.0,clarke_wright,0,2,1552.7758,532.28,420.0,133.9195,466.5763,6.566629
plastica,3.5,clarke_wright,0,2,1836.4584,645.88,490.0,156.2394,544.339,6.566629
plastica,4.0,clarke_wright,0,2,2206.5411,845.88,560.0,178.5593,622.1017,6.566629
plastica,4.5,clarke_wright,0,2,2576.6237,1045.88,630.0,200.8793,699.8644,6.566629
plastica,5.0,clarke_wright,0,2,2946.7063,1245.88,700.0,223.1992,777.6272,6.566629
plastica,5.5,clarke_wright,0,2,3316.789,1445.88,770.0,245.5191,855.3899,6.566629
plastica,6.0,clarke_wright,0,2,3686.8716,1645.88,840.0,267.839,933.1526,6.566629
vetro,0.5,clarke_wright,1,2,436.8889,206.2,110.0,22.6354,98.0535,6.566629
vetro,1.0,clarke_wright,0,2,639.5778,178.2,220.0,45.2708,196.1071,6.566629
vetro,1.5,clarke_wright,0,2,1070.2668,378.2,330.0,67.9062,294.1606,6.566629
vetro,2.0,clarke_wright,0,2,1500.9557,578.2,440.0,90.5416,392.2141,6.566629
vetro,2.5,clarke_wright,0,2,1931.6446,778.2,550.0,113.177,490.2676,6.566629
vetro,3.0,clarke_wright,0,2,2362.3335,978.2,660.0,135.8124,588.3212,6.566629
vetro,3.5,clarke_wright,0,2,2793.0224,1178.2,770.0,158.4477,686.3747,6.566629
vetro,4.0,clarke_wright,0,2,3223.7114,1378.2,880.0,181.0831,784.4282,6.566629
vetro,4.5,clarke_wright,0,2,3654.4003,1578.2,990.0,203.7185,882.4818,6.566629
vetro,5.0,clarke_wright,0,2,4085.0892,1778.2,1100.0,226.3539,980.5353,6.566629
vetro,5.5,clarke_wright,0,2,4515.7781,1978.2,1210.0,248.9893,1078.5888,6.566629
vetro,6.0,clarke_wright,0,2,4946.4671,2178.2,1320.0,271.6247,1176.6423,6.566629
indifferenziata,0.5,clarke_wright,0,2,3635.0802,3436.0,90.0,22.7243,86.3559,6.566629
indifferenziata,1.0,clarke_wright,0,2,2831.9653,2436.0,180.0,44.6398,171.3254,6.566629
indifferenziata,1.5,clarke_wright,0,2,2094.7479,1500.8,270.0,66.9598,256.9882,6.566629
indifferenziata,2.0,clarke_wright,1,2,1616.7305,824.8,360.0,89.2797,342.6509,6.566629
indifferenziata,2.5,clarke_wright,0,2,1666.7132,676.8,450.0,111.5996,428.3136,6.566629
indifferenziata,3.0,clarke_wright,0,2,1716.6958,528.8,540.0,133.9195,513.9763,6.566629
indifferenziata,3.5,clarke_wright,0,2,2006.6785,620.8,630.0,156.2394,599.639,6.566629
indifferenziata,4.0,clarke_wright,0,2,2296.6611,712.8,720.0,178.5593,685.3018,6.566629
indifferenziata,4.5,clarke_wright,0,2,2694.6437,912.8,810.0,200.8793,770.9645,6.566629
indifferenziata,5.0,clarke_wright,0,2,3092.6264,1112.8,900.0,223.1992,856.6272,6.566629
indifferenziata,5.5,clarke_wright,0,2,3490.609,1312.8,990.0,245.5191,942.2899,6.566629
indifferenziata,6.0,clarke_wright,0,2,3888.5916,1512.8,1080.0,267.839,1027.9526,6.566629
